barcode,name,price,cost_price,category,brand,specification,manufacturer,imageUrl,note
6901028075770,软中,70.0,58.3,02,,,,,
6901028045902,软云、芙蓉王,25.0,0.0,02,,,,,
"0203462800305, 0203462800307",软壳裤,318.0,100.0,05,,,,,
6901028030205,软天,440.0,392.2,02,,,,,
6901028030199,软天、,45.0,39.22,02,,,,,
6901028317122,软玉,25.0,20.14,02,,,,,
6901028317177,软玉,220.0,201.4,02,,,,,
"4895235509413, 4895235509420",软糖,8.0,0.0,QS,,,,,
6901028077903,软荷花,50.0,33.92,02,,,,,
6920057825538,软趣,13.8,9.0,QS,,,,,
6901028077699,软钻石,15.0,12.19,02,,,,,
6901028077705,软钻石,145.0,121.9,02,,,,,
"6911988014832, 6911988014900",软面包,7.8,0.0,QS,,,,,
6911988040862,软面包,9.8,0.0,QS,,,,,
6911988040893,软面包,14.8,0.0,QS,,,,,
6911988040909,软，面包,16.8,0.0,QS,,,,,
6901028085885,轿子,15.0,12.1,02,,,,,
6901028029964,轿子太阳,13.0,11.5,02,,,,,
6901028084062,轿子软金沙神韵,15.0,12.2,02,,,,,
6901028084079,轿子软金沙神韵,145.0,121.9,02,,,,,
6970631770129,辣条,4.8,1.5,QS,,,,,
"6935284412079, 6943737900417, 6972940081385, 6972940081392",辣条,5.8,0.0,QS,,,,,
6957258516446,辣棒,4.0,0.0,QS,,,,,
6949122256565,辣椒面,13.8,8.0,QS,,,,,
"6911988000682, 6911988014863, 6911988040855",达利园,7.8,0.0,QS,,,,,
6911988015860,达利园,15.0,0.0,QS,,,,,
6911988006783,达利派,8.9,5.8,QS,,,,,
6911988016645,达利花生奶,4.0,0.0,QS,,,,,
6911988014887,达利软面包360,15.8,0.0,QS,,,,,
6911988014825,达面包,17.8,0.0,QS,,,,,
6901028098328,迎山,20.0,0.0,02,,,,,
6977409370253,运动壶,118.0,36.0,10,,,,,
4712853800091,运动杯,65.0,0.0,10,,,,,
6955107407754,连裤袜,38.0,10.0,10,,,,,
6930799507876,迷你奥,6.8,2.5,QS,,,,,
6933811920325,逍遥派鸡翅,19.8,9.5,QS,,,,,
6933811920233,逍遥派鸡腿,8.8,4.0,QS,,,,,
6941472300080,透气网,4.0,0.0,10,,,,,
72001900-8,通达帽子,38.0,0.0,05,,,,,
567896889978,速干衣,68.0,15.0,05,,,,,
5678968899780,速干衣,88.0,22.0,10,,,,,
6953152100019,遂宁豆干,6.8,3.5,QS,,,,,
6971605340850,遮脸,28.0,0.0,10,,,,,
6923146198162,避孕套,20.0,0.0,10,,,,,
"4547691689696, 6923146102046",避孕套,28.0,0.0,10,,,,,
6935791710224,避孕套,35.0,0.0,10,,,,,
"4547691689702, 6923146105016, 6923447100352, 6923447100864, 6923578600042, 6932794982054",避孕套,48.0,0.0,10,,,,,
6927099400587,避孕套,48.0,0.0,QS,,,,,
6923146106013,避孕套,48.0,15.5,10,,,,,
6903148218945,邦宝湿,58.0,0.0,10,,,,,
6972119550360,郎歪,20.0,0.0,QS,,,,,
6972119550698,郎酒,58.0,0.0,03,,,,,
6901683813748,郎酒,68.0,0.0,QS,,,,,
6972119550681,郎酒,98.0,0.0,QS,,,,,
6972119553538,郎顺品,78.0,40.0,02,,,,,
6920541319284,都市贝贝,13.8,0.0,10,,,,,
6901798124715,酒,88.0,0.0,03,,,,,
6907766488988,酒,98.0,0.0,03,,,,,
6942910300495,酒花生,4.0,0.0,QS,,,,,
6933852000024,酒鬼花生,4.0,1.9,QS,,,,,
6942910300693,酒鬼花生,5.5,0.0,QS,,,,,
6938014081200,酒鬼花生,6.8,0.0,QS,,,,,
6927673350048,酥油、青稞奶茶,28.0,17.0,QS,,,,,
6927673390136,酥油奶茶,28.0,16.0,QS,,,,,
6927673350031,酥油奶茶,28.0,17.0,QS,,,,,
"6927673311001, 6927673312008",酥油茶,5.0,0.0,QS,,,,,
6978126120008,酥油茶,6.0,0.0,QS,,,,,
6973342970031,酥油茶,28.0,17.0,QS,,,,,
6970804380025,酥油茶,38.0,0.0,QS,,,,,
6936850400049,酥油茶,38.0,28.0,QS,,,,,
6972599650017,酥油茶,128.0,0.0,QS,,,,,
6925736001159,酱油,8.8,0.0,QS,,,,,
6956966659766,酱香肘,15.0,9.5,QS,,,,,
6903979000962,酸乐奶,3.5,0.0,QS,,,,,
6907992500010,酸奶,3.0,0.0,QS,,,,,
6973016480101,酸奶,10.0,0.0,QS,,,,,
"6952396701402, 6971110958908",酸奶,12.0,0.0,QS,,,,,
6935567338881,酸奶吧,6.0,4.16,QS,,,,,
6926251730043,酸奶奶干,13.8,0.0,QS,,,,,
6971699770038,酸奶小面包,4.5,2.3,QS,,,,,
6934804401159,酸溜,3.5,0.0,09,,,,,
6936885111880,酸菜,2.0,0.0,10,,,,,
"6934554364957, 6937056100610",酸菜,2.5,0.0,QS,,,,,
6936885111873,酸菜,3.0,0.0,QS,,,,,
6975064712173,酸菜小笋,4.0,0.0,QS,,,,,
6933993241492,酸角果糕,5.8,0.0,QS,,,,,
6945215544076,酸角汁,5.0,0.0,QS,,,,,
6939575820062,酸角汁,6.5,0.0,QS,,,,,
6920273388138,醒目、雪碧、茶,3.0,0.0,QS,,,,,
6958451700069,醪糟,8.0,0.0,QS,,,,,
6928497900082,醪糟,8.8,0.0,QS,,,,,
6923184799666,醪糟,12.0,0.0,QS,,,,,
6927780680984,醪糟,16.8,10.0,QS,,,,,
6927902017537,采诗洗面奶,28.0,0.0,10,,,,,
"6927902017469, 6927902098765",采诗洗面奶,28.0,9.5,10,,,,,
6927902017025,采诗洗面奶,28.0,10.0,10,,,,,
"6973672120090, 6973672120106",重庆老火锅,18.8,0.0,QS,,,,,
6922406900071,野山楂,2.5,0.0,QS,,,,,
6951808909245,野枣,28.0,8.0,QS,,,,,
4890008180189,野生车厘子,18.8,0.0,QS,,,,,
6952231800635,野芒果,5.8,0.0,QS,,,,,
6931599100038,野菜,25.0,0.0,04,,,,,
2000034000000,野营气炉,139.0,69.0,QS,,,,,
6907992514970,金典,6.5,0.0,QS,,,,,
6907992507385,金典,65.0,49.0,QS,,,,,
6972343989899,金刚杯,88.0,24.0,10,,,,,
6925704458008,金品毛巾,20.0,0.0,10,,,,,
6930720110861,金大州,3.5,0.0,QS,,,,,
6901028028820,金天,5.0,3.6,02,,,,,
6901028028837,金天,45.0,36.0,02,,,,,
6906911134107,金奇维+vc,12.0,0.0,QS,,,,,
6913860111325,金富楼,48.0,0.0,03,,,,,
6951661411893,金小绵羊鞋子,40.0,0.0,10,,,,,
6918994101365,金巧克力,5.5,0.0,QS,,,,,
6901435949756,金沱牌,268.0,155.0,02,,,,,
6906151658715,金牛栏山,48.0,0.0,QS,,,,,
6910289669109,金瓜糖,6.8,0.0,QS,,,,,
6958814900143,金福楼,25.0,0.0,03,,,,,
4891599338393,金罐加多宝,5.0,0.0,QS,,,,,
6920208993314,金肠肥牛面,6.0,0.0,QS,,,,,
9588552349330,金语蛋糕,10.0,0.0,QS,,,,,
6973974572221,金针菇,2.0,0.0,QS,,,,,
6930720110519,金针菇,3.8,0.0,QS,,,,,
6930720110939,金针菇,5.0,0.0,QS,,,,,
6948195805878,金龙鱼油,25.0,0.0,QS,,,,,
6923450829288,针织护手保暖手套,20.0,0.0,05,,,,,
"6901028056847, 6901028340632",钓鱼台,55.0,0.0,QS,,,,,
6974272576485,钛全刚真空杯,78.0,24.0,10,,,,,
6948171200505,钢丝球,1.0,0.0,10,,,,,
6972439250049,钢丝球,2.0,0.0,10,,,,,
6920045078083,钢笔,10.0,2.0,10,,,,,
6921150582694,钵钵鸡,18.8,0.0,QS,,,,,
bb69715087090,钵钵鸡,25.0,0.0,QS,,,,,
"6971508709006, 6971508709105",钵钵鸡,25.8,18.3,QS,,,,,
6901028250009,钻石02,15.0,0.0,02,,,,,
6901028080514,钻石细,50.0,36.04,02,,,,,
6901028079952,钻石荷花,50.0,27.5,02,,,,,
6901028079990,钻石荷花,480.0,275.6,02,,,,,
6936864291572,铁甲子弹头,48.0,13.0,10,,,,,
6923450662953,铁盒绿箭,11.0,0.0,QS,,,,,
6923450605325,铁盒绿箭,11.8,6.4,QS,,,,,
6939604400081,铅笔,5.0,2.5,10,,,,,
6921461500813,银耳汤,6.0,4.0,QS,,,,,
6926892529082,银露八宝,4.8,0.0,QS,,,,,
4895235508164,银鱼肉丝,9.8,0.0,QS,,,,,
5895235508164,银鱼肉丝,13.8,0.0,QS,,,,,
6926892527088,银鹭八宝粥,5.0,0.0,QS,,,,,
"6926892501033, 6926892565080",银鹭好粥道,5.0,0.0,QS,,,,,
6926892524001,银鹭花生奶,4.0,0.0,QS,,,,,
6934235600466,锅巴,3.8,0.0,QS,,,,,
6932459700924,锅巴,4.5,0.0,QS,,,,,
6932459700023,锅巴,4.8,0.0,QS,,,,,
6932459700818,锅巴,7.5,0.0,QS,,,,,
6901028042178,锦绣成都,12.0,9.7,02,,,,,
6901028084857,长城,13.0,9.72,02,,,,,
6901028084918,长城,16.0,0.0,02,,,,,
6901028085489,长城子龙,20.0,0.0,02,,,,,
6901009920068,长城干红,78.0,20.0,03,,,,,
6901009911257,长城干红,168.0,86.0,03,,,,,
6901028145268,长城迷你香草,55.0,40.0,02,,,,,
6901028084970,长城风尚,20.0,15.0,02,,,,,
6901028100267,长白山,16.0,16.0,02,,,,,
6932843002139,长袜,25.0,0.0,10,,,,,
692261111665,长袜,35.0,8.0,10,,,,,
6917246002566,防晒,69.0,0.0,10,,,,,
6915324012599,防晒,108.0,0.0,10,,,,,
6927902091193,防晒乳,38.0,0.0,10,,,,,
6971297416628,防晒乳,58.0,0.0,QS,,,,,
6917591630087,防晒霜,48.0,12.0,10,,,,,
"6917591135070, 6917591135087, 6917591680044",防晒霜,48.0,15.0,10,,,,,
6917694120393,防晒霜,48.0,19.0,10,,,,,
6936217751845,防晒霜,48.0,20.0,10,,,,,
6923427915693,防晒霜,58.0,20.0,10,,,,,
6917591630070,防晒霜,58.0,21.0,10,,,,,
6917591630032,防晒霜,68.0,20.0,10,,,,,
6917246202096,防晒霜,68.0,39.0,10,,,,,
6944750414844,防晒霜,88.0,0.0,10,,,,,
6972220308119,防晒霜,118.0,56.0,10,,,,,
6947802000200,防水手套,118.0,38.0,05,,,,,
"1180803014288, 1180807064289",防水手套,138.0,48.0,05,,,,,
0400686000000,防水罩,32.0,0.0,05,,,,,
0101574401103,防水马甲,185.0,0.0,05,,,,,
6973158190326,防紫外线口罩,15.0,2.5,05,,,,,
6970256100639,防雨罩,38.0,0.0,05,,,,,
6957398500114,防雨鞋套,78.0,0.0,05,,,,,
6977211960031,防风高原打火机,5.0,1.8,10,,,,,
"6901028025638, 6901028025669",阳光娇,8.0,6.68,02,,,,,
6901028033978,阳光娇,11.0,0.0,02,,,,,
6901028025645,阳光娇,78.0,66.78,02,,,,,
6951410000866,阳光早餐饼,7.8,0.0,QS,,,,,
6975873750175,阿坝手撕牛肉,58.0,0.0,04,,,,,
6911316380950,阿尔,5.5,0.0,QS,,,,,
"6911316375307, 6911316380813",阿尔卑斯,4.5,0.0,QS,,,,,
"6911316400016, 6911316400306",阿尔卑斯,4.8,0.0,QS,,,,,
6911316582408,阿尔卑斯乐爵,6.8,0.0,QS,,,,,
6911316582040,阿尔卑斯乐爵Q,6.8,3.5,QS,,,,,
6911316381131,阿尔卑斯软糖,4.5,0.0,QS,,,,,
6911316380028,阿尔卑斯软糖,5.5,0.0,QS,,,,,
6911316380943,阿尔卑斯香软,4.5,0.0,QS,,,,,
"6911316380219, 6911316570023",阿尔贝斯,4.5,0.0,QS,,,,,
"6911316530300, 6911316540309",阿棒,0.5,0.0,QS,,,,,
6948114200135,阿胶枣子,6.8,0.0,QS,,,,,
6970997560686,阿胶蜜枣,9.8,4.5,QS,,,,,
6911316380790,阿软糖,4.8,0.0,QS,,,,,
6911316375314,阿软糖,5.5,0.0,QS,,,,,
6936000900009,阿道夫,28.0,13.0,10,,,,,
6977749010055,陈皮糖,9.8,0.0,QS,,,,,
6900077061352,隆力奇护手霜,10.0,1.8,10,,,,,
6972239315818,随手乐杯,25.0,8.0,QS,,,,,
6917878035802,雀巢优麦,18.8,9.8,QS,,,,,
6917878131504,雀巢脆脆鲨,2.0,0.9,QS,,,,,
6925909987099,雄究究槟榔,8.0,0.0,QS,,,,,
6921292715202,雅客V9,8.8,0.0,QS,,,,,
6921292727687,雅客蛋糕,4.8,0.0,QS,,,,,
6921292727724,雅客蛋糕,9.5,0.0,QS,,,,,
6943842000194,雅提子,7.8,0.0,QS,,,,,
6970594653347,雅文,8.0,3.8,QS,,,,,
6943842000569,雅文山楂,4.5,1.6,QS,,,,,
6943842000910,雅文提子,8.8,0.0,QS,,,,,
6977749010314,雅文杨梅,7.8,3.8,QS,,,,,
6943842001542,雅文棉花糖,7.8,0.0,QS,,,,,
6943842001344,雅文花生,6.8,0.0,QS,,,,,
6977749010178,雅文花生,8.5,4.0,QS,,,,,
6922406901733,雅月山楂,8.8,0.0,QS,,,,,
6944034550039,雅爽之笑牙刷,6.0,0.0,10,,,,,
6934732554088,雅絮强生,12.5,0.0,09,,,,,
6951825408639,雨伞,35.0,0.0,05,,,,,
6920392015120,雨伞,40.0,0.0,05,,,,,
6951825408622,雨伞,45.0,0.0,05,,,,,
6951825433037,雨伞,48.0,0.0,10,,,,,
6973337290014,雨卓,23.0,11.5,10,,,,,
"6970361361079, 6972088507026",雨衣,10.0,0.0,10,,,,,
6975252929666,雨衣,12.0,0.0,10,,,,,
6975252929888,雨衣,12.0,4.5,10,,,,,
"6912364656844, 6971284922026, 6972742340581, 6975226080119, 697750950056",雨衣,15.0,0.0,10,,,,,
6975504530008,雨衣,15.0,4.5,10,,,,,
"6972112610047, 6973605870009",雨衣,15.0,5.0,10,,,,,
6974987971049,雨衣,25.0,0.0,10,,,,,
6928762300395,雨衣,29.0,0.0,09,,,,,
6924553715645,雨衣儿童,12.0,0.0,10,,,,,
6914253438135,雪丽兹,9.8,5.5,QS,,,,,
6914253431457,雪丽玆棉花糖,8.8,3.7,QS,,,,,
6914253431433,雪丽糍,8.8,0.0,QS,,,,,
6914253431426,雪丽糍棉花糖,8.8,0.0,QS,,,,,
"6932365555908, 6932365556134",雪原奶酥,13.8,7.5,QS,,,,,
"6930176682325, 6948107313132",雪地靴子,38.0,0.0,10,,,,,
6971914790100,雪奔牦牛肉,108.0,70.0,QS,,,,,
6971914790179,雪奔牦牛肉,120.0,85.0,QS,,,,,
6924078582180,雪山沙棘,6.8,0.0,QS,,,,,
6924078509040,雪山沙棘,11.8,0.0,QS,,,,,
6977541159990,雪山牦牛肉,58.0,18.0,QS,,,,,
"6923150480314, 6923150480321",雪松,35.0,0.0,QS,,,,,
6923150480291,雪松,298.0,276.0,QS,,,,,
6923976111171,雪梅,6.8,0.0,QS,,,,,
6937846821046,雪梨膏,35.0,25.0,QS,,,,,
6937846821039,雪梨膏,98.0,75.0,QS,,,,,
6946719677819,雪源,16.0,0.0,QS,,,,,
6946719680246,雪源,16.0,12.8,QS,,,,,
6946719680208,雪源900,145.0,135.0,QS,,,,,
6946719677840,雪源牦牛肉,16.0,13.0,QS,,,,,
"6953392510357, 6954767430171, 6954767437583",雪碧,3.0,0.0,QS,,,,,
6954767436876,雪碧,4.0,0.0,QS,,,,,
6954767434971,雪碧,5.0,0.0,QS,,,,,
6954767431031,雪碧,6.0,0.0,QS,,,,,
6920273382150,雪碧,8.0,0.0,QS,,,,,
6954767430386,雪碧 芬达,3.0,0.0,QS,,,,,
6920616317788,雪米饼,5.8,0.0,QS,,,,,
6920616317887,雪米饼,30.0,8.5,QS,,,,,
"6909493102359, 6909493632443",雪糕,7.0,0.0,QS,,,,,
6909493200505,雪糕,10.0,0.0,QS,,,,,
6951443130240,雪糕糖,2.0,0.0,QS,,,,,
6949352201403,雪花,3.0,0.0,QS,,,,,
6949352205838,雪花,4.0,0.0,03,,,,,
6949352206972,雪花,7.0,0.0,03,,,,,
6949352201410,雪花,18.0,0.0,03,,,,,
6949352202592,雪花勇闯,5.0,2.6,03,,,,,
6949352200086,雪花勇闯,55.0,0.0,03,,,,,
6949352255727,雪花大师,29.8,0.0,QS,,,,,
6949352245063,雪花精良,20.0,0.0,02,,,,,
6949352200215,雪花纯生,8.0,0.0,03,,,,,
6949352200185,雪花纯生,10.0,0.0,03,,,,,
6949352200482,雪花纯生,86.0,0.0,03,,,,,
6943787300021,雪花饼,5.5,0.0,QS,,,,,
A10180380073A,雪镜,78.0,18.0,10,,,,,
6957542114341,青云帽子,48.0,20.0,05,,,,,
6901035614214,青岛啤酒,10.0,0.0,03,,,,,
6901035612487,青岛啤酒,10.0,5.5,03,,,,,
6958739800054,青杠菌,38.0,20.0,04,,,,,
6958739800016,青杠菌,58.0,0.0,04,,,,,
6971227910127,青果,12.0,0.0,QS,,,,,
6935567301373,青海湖酸奶,8.0,0.0,QS,,,,,
6941141901013,青稞咂酒,10.0,0.0,QS,,,,,
6975240940017,青稞啤酒,12.8,6.5,QS,,,,,
6970804380001,青稞啤酒纯生,5.0,0.0,QS,,,,,
6970804380094,青稞啤酒纯生,10.0,0.0,QS,,,,,
6927673302412,青稞奶挞,30.0,14.0,QS,,,,,
6954054900615,青稞奶茶,28.0,0.0,QS,,,,,
"6927673350017, 6927673350024",青稞奶茶,28.0,16.0,QS,,,,,
6941141900160,青稞砸酒,10.0,0.0,QS,,,,,
6971151190220,青稞糌粑,6.0,3.5,QS,,,,,
6975240940024,青稞纯生啤酒,8.0,0.0,QS,,,,,
6941141900870,青稞酒,8.0,0.0,QS,,,,,
6941141901204,青稞酒,15.0,0.0,03,,,,,
"6941141901290, 6941141901297",青稞酒,18.0,0.0,03,,,,,
6941141901327,青稞酒,28.0,0.0,02,,,,,
"6941141901082, 6950227020135",青稞酒,28.0,0.0,03,,,,,
6941141901068,青稞酒,28.0,0.0,QS,,,,,
6941141901174,青稞酒,28.0,12.0,03,,,,,
"6950227020159, 6970287012123",青稞酒,38.0,0.0,03,,,,,
6970287011287,青稞酒,38.0,0.0,QS,,,,,
6941141901181,青稞酒,45.0,0.0,03,,,,,
6970287010082,青稞酒,48.0,0.0,03,,,,,
"6941141900214, 6941141900344, 6941141901099",青稞酒,48.0,0.0,QS,,,,,
6970287010310,青稞酒,58.0,0.0,03,,,,,
"6941141900559, 6941141900924, 6970287011515",青稞酒,58.0,0.0,QS,,,,,
6941141901129,青稞酒,58.0,32.0,03,,,,,
6941141901112,青稞酒,78.0,40.0,03,,,,,
6970287010587,青稞酒,98.0,0.0,03,,,,,
"6941141901105, 6941141901150",青稞酒,98.0,52.0,03,,,,,
"6941141901136, 6941141901143",青稞酒,118.0,62.0,03,,,,,
6970287010365,青稞酒,128.0,50.0,03,,,,,
6941141900085,青稞酒,158.0,0.0,03,,,,,
6941141900245,青稞酒,188.0,0.0,03,,,,,
6941141900269,青稞酒,188.0,158.0,QS,,,,,
6941141900818,青稞酒,198.0,0.0,QS,,,,,
6941141900535,青稞酒、,15.0,0.0,QS,,,,,
"6942849500232, 6942849500256",青稞酥,13.8,0.0,QS,,,,,
6942849500089,青稞酥,14.8,0.0,QS,,,,,
6942849500102,青稞酥,16.8,0.0,QS,,,,,
6926731612371,青稞酸奶,10.0,0.0,QS,,,,,
6931678812913,青竹梅,5.8,0.0,QS,,,,,
6910289032811,青蛙,7.5,0.0,QS,,,,,
6916079510163,青蛙式,3.5,0.0,09,,,,,
6916079510170,青蛙王子,3.5,0.0,QS,,,,,
6949044606172,青蛙王子,9.5,0.0,10,,,,,
6949044601894,青蛙王子,11.8,0.0,10,,,,,
6916079810034,青蛙王子,12.8,0.0,09,,,,,
6949044601863,青蛙王子,12.8,0.0,10,,,,,
6949044606158,青蛙王子,12.8,5.0,10,,,,,
6949044602259,青蛙王子,13.0,0.0,10,,,,,
6949044601511,青蛙王子、甘油,9.8,0.0,09,,,,,
6916079510095,青蛙王子、都市贝贝、花香,12.8,0.0,09,,,,,
6949044602211,青蛙王子儿童牙膏,5.0,0.0,10,,,,,
6932019000853,青豆,3.8,0.0,09,,,,,
6936591511233,青豆,4.0,0.0,QS,,,,,
6945806880019,非凡内衣,95.0,0.0,06,,,,,
6932373500334,面,6.8,0.0,QS,,,,,
6942913600103,面包,1.8,0.0,QS,,,,,
6954043403295,面包,2.5,0.0,QS,,,,,
6958073834258,面包,3.5,1.3,QS,,,,,
6922359500267,面包,5.0,0.0,QS,,,,,
"6922359500762, 6946995500801",面包,5.8,0.0,QS,,,,,
"6922359501523, 6936716700269, 6972345731458, 6972912200912, 6972912200981, 6972912201001",面包,6.0,0.0,QS,,,,,
6927078900916,面包,6.8,0.0,QS,,,,,
6972912200905,面包,7.8,0.0,QS,,,,,
6950989010153,面包,7.8,3.3,QS,,,,,
6911988007209,面包,8.8,0.0,QS,,,,,
6911988014894,面包,8.9,0.0,QS,,,,,
6911988040824,面包,14.8,0.0,QS,,,,,
6911988017147,面包,14.8,11.0,QS,,,,,
6911988006790,面包,16.8,11.0,QS,,,,,
8934760212231,面包干,12.8,0.0,QS,,,,,
6944699254365,面巾,15.0,6.5,10,,,,,
6935284413007,面筋,2.5,0.0,QS,,,,,
6941716305321,面膜,88.0,0.0,10,,,,,
6951967410576,鞋刷,5.0,0.0,10,,,,,
6951967410781,鞋刷,5.0,1.2,10,,,,,
6938390286909,鞋垫,3.0,0.0,09,,,,,
"6937797716354, 6937798118324",鞋垫,5.0,0.0,10,,,,,
6925321999052,鞋垫,5.0,1.0,10,,,,,
6970015150097,鞋垫,5.0,1.5,10,,,,,
6956934841308,鞋套,5.0,2.0,10,,,,,
6975177290001,鞋套,28.0,0.0,10,,,,,
6957545522020,鞋子,48.0,0.0,10,,,,,
G-2216-03,鞋子,118.0,20.0,10,,,,,
6932658100419,顶发麦烧,5.5,0.0,QS,,,,,
6934272920046,顶彩,23.0,12.5,10,,,,,
6923228401029,颗颗豆干,6.8,0.0,QS,,,,,
6944516568682,风干牛肉,95.0,52.0,QS,,,,,
6943408000262,风干牛肉,99.8,0.0,QS,,,,,
6975310230055,风干牛肉,180.0,95.0,QS,,,,,
6943408000019,风干牦牛肉,58.0,0.0,QS,,,,,
6943408000026,风干牦牛肉,58.0,35.0,QS,,,,,
6971777800046,风干牦牛肉,95.0,50.0,QS,,,,,
6977501010019,风干牦牛肉,98.0,50.0,QS,,,,,
6911109150326,风干牦牛肉,98.0,56.0,QS,,,,,
6948762060655,风干牦牛肉,118.0,64.0,QS,,,,,
6971709750364,风干肉,49.8,30.0,QS,,,,,
6970211633820,风车糖,7.8,0.0,QS,,,,,
"6903148030448, 6903148225783, 6903148225813, 6903148225844",飘柔,9.9,0.0,10,,,,,
6903148225790,飘柔,13.0,6.5,10,,,,,
6903148048948,飘柔,16.8,0.0,10,,,,,
6903148144183,飘柔,23.0,11.5,10,,,,,
6903148030455,飘柔,28.0,0.0,09,,,,,
6903148048788,飘柔,28.0,0.0,10,,,,,
6903148089255,飘柔、洗面奶,32.5,0.0,09,,,,,
6902952880294,飞天茅台,1988.0,0.0,03,,,,,
6949123308126,飞科,68.0,0.0,09,,,,,
6931497806162,飞科,78.0,0.0,09,,,,,
6949123303626,飞科,88.0,53.0,10,,,,,
6949123308713,飞科,98.0,78.0,10,,,,,
6949123301868,飞科剃须刀,68.0,0.0,QS,,,,,
6949123308164,飞科剃须刀,78.0,0.0,10,,,,,
6931497800191,飞科剃须刀,88.0,0.0,10,,,,,
6949123303183,飞科剃须刀,108.0,0.0,10,,,,,
6931837200056,飞赛乐晕车药,15.0,7.5,QS,,,,,
6951845001681,飞量度晕车贴,15.0,0.0,QS,,,,,
6973974572283,食来客,6.0,0.0,QS,,,,,
6973974572290,食来客,6.0,2.8,QS,,,,,
6973974570265,食来客,6.8,0.0,QS,,,,,
6973974571767,食来客印度辣卷,6.8,0.0,QS,,,,,
6973974572269,食来客牛板筋,6.8,2.8,QS,,,,,
6920208928361,食面八方,5.5,0.0,QS,,,,,
6975037675290,餐盒,18.0,7.8,10,,,,,
"6936427900019, 6971508700171",饭,18.8,0.0,QS,,,,,
"6923807805996, 6923807809406",饭扫光,3.0,0.0,QS,,,,,
6971508700157,饭有料,17.8,0.0,QS,,,,,
6922456889463,饮料,3.0,0.0,QS,,,,,
"6925303730574, 6954767400167, 6954767412573, 6954767494982",饮料,4.0,0.0,QS,,,,,
6902083918118,饮料,4.5,0.0,QS,,,,,
"6921168504022, 6921168599134",饮料,5.0,0.0,QS,,,,,
6953392501386,饮料,8.0,0.0,QS,,,,,
6942041008024,饼干,3.5,0.0,QS,,,,,
6942041007126,饼干,4.5,0.0,QS,,,,,
"6914782203716, 6914782203747",饼干,9.8,0.0,QS,,,,,
4897063420151,饼干,11.8,0.0,QS,,,,,
9588552343666,香姑,11.8,5.0,QS,,,,,
6914782203310,香橙酥,13.8,8.0,QS,,,,,
6901028159562,香烟泰山,16.0,0.0,02,,,,,
6920404385036,香瓜子,8.5,0.0,QS,,,,,
6903148091685,香皂,5.0,0.0,08,,,,,
6903148144480,香皂,5.0,0.0,10,,,,,
6903148144466,香皂,5.0,0.0,QS,,,,,
6970211633097,香草橄榄,7.8,3.5,QS,,,,,
6928196880319,香蕉片,7.5,3.8,QS,,,,,
6927486920971,香蕉片、豆干、麻香,5.8,0.0,QS,,,,,
"6901180970487, 6901180980684",香薄趣,9.8,0.0,QS,,,,,
6901180970883,香薄趣,11.8,0.0,QS,,,,,
6923236121605,香辣土豆,3.5,1.3,QS,,,,,
6970594653330,香辣鱼条,8.0,0.0,QS,,,,,
6913860050747,香酒坊,28.0,0.0,03,,,,,
6925593788255,香酥条,13.8,0.0,QS,,,,,
6958049800034,香酥椒,5.8,0.0,QS,,,,,
6909323003009,香酥花生,3.8,0.0,QS,,,,,
6943923006640,香酥鸡翅,9.8,0.0,QS,,,,,
"6938888888844, 6938888888851, 6938888888868",香飘飘,4.0,0.0,QS,,,,,
"6938888887304, 6938888887564",香飘飘,6.0,0.0,QS,,,,,
6923696803974,香香嘴,7.8,3.5,QS,,,,,
6923696803981,香香嘴豆干,7.8,3.5,QS,,,,,
6923696800348,香香嘴豆干180,6.8,3.7,QS,,,,,
6970243460067,香香豆干,4.5,0.0,QS,,,,,
6940157000062,香鸡翅,17.8,0.0,QS,,,,,
6933368305125,马大姐麦可滋,3.0,0.0,QS,,,,,
6956934824004,马桶垫,15.0,5.515,10,,,,,
6923748700022,马蹄糕,7.8,0.0,QS,,,,,
"6957258513957, 6957258513964, 6957258515227, 6957258515234",马马妈,11.8,0.0,QS,,,,,
6901028025577,骄子,11.0,8.5,02,,,,,
173DP14016XH1,骆驼,48.0,0.0,10,,,,,
6901028238366,骑士1号，长城雪茄,60.0,40.0,02,,,,,
"6923589200248, 6923589200408",高乐高卷卷心,8.8,0.0,QS,,,,,
6930982668889,高原之宝,8.0,0.0,QS,,,,,
6952396700016,高原之宝酸奶,10.0,6.0,QS,,,,,
6956367000051,高山牦牛肉,20.0,14.0,04,,,,,
6943666303624,高钙奶,3.5,0.0,QS,,,,,
6920354800382,高露洁,5.0,0.0,10,,,,,
6920354805400,高露洁,6.5,0.0,10,,,,,
6920354800399,高露洁牙膏,7.0,0.0,10,,,,,
6974497110051,魔爪,5.8,0.0,QS,,,,,
6935284415667,魔芋,5.8,0.0,QS,,,,,
6935284400250,魔芋爽,2.0,0.0,QS,,,,,
"6935284400434, 6935284415650",魔芋爽,6.0,3.0,QS,,,,,
"4895235505231, 4895235505361",鱼丸,9.8,0.0,QS,,,,,
6949058309458,鱼丸,15.8,0.0,QS,,,,,
6951957205786,鱼仔,2.0,0.0,QS,,,,,
6923190410159,鱼味馆,1.5,0.0,QS,,,,,
6923190410166,鱼味馆,2.0,0.0,QS,,,,,
6942041000066,鱼多多,2.0,0.0,QS,,,,,
